Group Starts,Avg - Delay (Peace Arch)
2019-07-08 00:00:00,1.5
2019-07-08 01:00:00,0.0
2019-07-08 02:00:00,0.0
2019-07-08 03:00:00,0.0
2019-07-08 04:00:00,0.0
2019-07-08 05:00:00,0.0
2019-07-08 06:00:00,0.1
2019-07-08 07:00:00,0.5
2019-07-08 08:00:00,1.9
2019-07-08 09:00:00,3.4
2019-07-08 10:00:00,18.8
2019-07-08 11:00:00,18.3
2019-07-08 12:00:00,16.7
2019-07-08 13:00:00,14.2
2019-07-08 14:00:00,11.7
2019-07-08 15:00:00,19.2
2019-07-08 16:00:00,5.0
2019-07-08 17:00:00,1.1
2019-07-08 18:00:00,1.6
2019-07-08 19:00:00,6.8
2019-07-08 20:00:00,6.3
2019-07-08 21:00:00,1.5
2019-07-08 22:00:00,4.0
2019-07-08 23:00:00,6.2
