Group Starts,Avg - Delay (Peace Arch)
2019-04-04 00:00:00,0.0
2019-04-04 01:00:00,0.0
2019-04-04 02:00:00,0.0
2019-04-04 03:00:00,0.0
2019-04-04 04:00:00,0.0
2019-04-04 05:00:00,0.0
2019-04-04 06:00:00,0.1
2019-04-04 07:00:00,0.1
2019-04-04 08:00:00,0.1
2019-04-04 09:00:00,9.1
2019-04-04 10:00:00,3.0
2019-04-04 11:00:00,3.4
2019-04-04 12:00:00,15.7
2019-04-04 13:00:00,23.8
2019-04-04 14:00:00,20.9
2019-04-04 15:00:00,17.4
2019-04-04 16:00:00,10.0
2019-04-04 17:00:00,10.2
2019-04-04 18:00:00,19.7
2019-04-04 19:00:00,12.6
2019-04-04 20:00:00,26.7
2019-04-04 21:00:00,26.3
2019-04-04 22:00:00,20.2
2019-04-04 23:00:00,0.2
