Group Starts,Avg - Delay (Peace Arch)
2019-06-11 00:00:00,0.0
2019-06-11 01:00:00,0.0
2019-06-11 02:00:00,0.0
2019-06-11 03:00:00,0.0
2019-06-11 04:00:00,0.0
2019-06-11 05:00:00,0.0
2019-06-11 06:00:00,0.2
2019-06-11 07:00:00,0.3
2019-06-11 08:00:00,0.9
2019-06-11 09:00:00,6.9
2019-06-11 10:00:00,25.3
2019-06-11 11:00:00,35.8
2019-06-11 12:00:00,32.5
2019-06-11 13:00:00,35.1
2019-06-11 14:00:00,46.6
2019-06-11 15:00:00,38.1
2019-06-11 16:00:00,31.1
2019-06-11 17:00:00,11.3
2019-06-11 18:00:00,0.3
2019-06-11 19:00:00,3.5
2019-06-11 20:00:00,3.0
2019-06-11 21:00:00,0.3
2019-06-11 22:00:00,0.0
2019-06-11 23:00:00,0.0
