Group Starts,Avg - Delay (Peace Arch)
2019-01-13 00:00:00,0.3
2019-01-13 01:00:00,0.0
2019-01-13 02:00:00,0.3
2019-01-13 03:00:00,0.0
2019-01-13 04:00:00,0.0
2019-01-13 05:00:00,0.0
2019-01-13 06:00:00,0.3
2019-01-13 07:00:00,0.4
2019-01-13 08:00:00,0.8
2019-01-13 09:00:00,1.7
2019-01-13 10:00:00,2.0
2019-01-13 11:00:00,3.8
2019-01-13 12:00:00,17.1
2019-01-13 13:00:00,27.7
2019-01-13 14:00:00,24.4
2019-01-13 15:00:00,19.0
2019-01-13 16:00:00,16.8
2019-01-13 17:00:00,8.7
2019-01-13 18:00:00,3.5
2019-01-13 19:00:00,9.3
2019-01-13 20:00:00,18.1
2019-01-13 21:00:00,2.1
2019-01-13 22:00:00,0.6
2019-01-13 23:00:00,0.8
