Group Starts,Avg - Delay (Peace Arch)
2019-03-09 00:00:00,0.0
2019-03-09 01:00:00,0.1
2019-03-09 02:00:00,0.0
2019-03-09 03:00:00,0.0
2019-03-09 04:00:00,0.0
2019-03-09 05:00:00,0.0
2019-03-09 06:00:00,0.0
2019-03-09 07:00:00,1.0
2019-03-09 08:00:00,4.5
2019-03-09 09:00:00,12.3
2019-03-09 10:00:00,14.2
2019-03-09 11:00:00,32.3
2019-03-09 12:00:00,29.2
2019-03-09 13:00:00,27.8
2019-03-09 14:00:00,21.4
2019-03-09 15:00:00,19.3
2019-03-09 16:00:00,3.8
2019-03-09 17:00:00,1.8
2019-03-09 18:00:00,12.9
2019-03-09 19:00:00,17.3
2019-03-09 20:00:00,9.3
2019-03-09 21:00:00,1.3
2019-03-09 22:00:00,0.1
2019-03-09 23:00:00,5.3
